"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",9.6,NA,"","","GJ","Botad"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",32.3,NA,"","","GJ","Botad"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",5.8,NA,"","","GJ","Botad"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",19.6,NA,"","","GJ","Botad"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",27.3,NA,"","","GJ","Botad"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",25,NA,"","","GJ","Botad"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",75.5,NA,"","","GJ","Botad"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",59.1,NA,"","","GJ","Botad"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",48.5,NA,"Based on 25-49 unweighted cases","","GJ","Botad"
"84. All women age 15-49 years who are anaemic22 (%)",58.8,NA,"","","GJ","Botad"
"85. All women age 15-19 years who are anaemic22 (%)",60.3,NA,"","","GJ","Botad"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",8.8,NA,"","","GJ","Botad"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",7.1,NA,"","","GJ","Botad"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",16.7,NA,"","","GJ","Botad"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",8.7,NA,"","","GJ","Botad"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",7.4,NA,"","","GJ","Botad"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",16.8,NA,"","","GJ","Botad"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",6.2,NA,"","","GJ","Botad"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3,NA,"","","GJ","Botad"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",12.5,NA,"","","GJ","Botad"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",6.7,NA,"","","GJ","Botad"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",2.5,NA,"","","GJ","Botad"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",12,NA,"","","GJ","Botad"
"98.Ever undergone a screening test for cervical cancer (%)",0.5,NA,"","","GJ","Botad"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","GJ","Botad"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.8,NA,"","","GJ","Botad"
"101. Women age 15 years and above who use any kind of tobacco (%)",5.3,NA,"","","GJ","Botad"
"102. Men age 15 years and above who use any kind of tobacco (%)",48.9,NA,"","","GJ","Botad"
"103. Women age 15 years and above who consume alcohol (%)",0.4,NA,"","","GJ","Botad"
"104. Men age 15 years and above who consume alcohol (%)",1.3,NA,"","","GJ","Botad"
"1. Female population age 6 years and above who ever attended school (%)",52.3,NA,"","","GJ","Chhota Udaipur"
"2. Population below age 15 years (%)",25.4,NA,"","","GJ","Chhota Udaipur"
"3. Sex ratio of the total population (females per 1,000 males)",1016,NA,"","","GJ","Chhota Udaipur"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",937,NA,"","","GJ","Chhota Udaipur"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",98.3,NA,"","","GJ","Chhota Udaipur"
"6. Deaths in the last 3 years registered with the civil authority (%)",87.4,NA,"","","GJ","Chhota Udaipur"
"7. Population living in households with electricity (%)",95.3,NA,"","","GJ","Chhota Udaipur"
"8. Population living in households with an improved drinking-water source1 (%)",97.4,NA,"","","GJ","Chhota Udaipur"
"9. Population living in households that use an improved sanitation facility2 (%)",53,NA,"","","GJ","Chhota Udaipur"
"10. Households using clean fuel for cooking3 (%)",25.7,NA,"","","GJ","Chhota Udaipur"
"11. Households using iodized salt (%)",94.3,NA,"","","GJ","Chhota Udaipur"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",40,NA,"","","GJ","Chhota Udaipur"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",0,NA,"","","GJ","Chhota Udaipur"
"14. Women who are literate4 (%)",53.2,NA,"","","GJ","Chhota Udaipur"
"15. Women with 10 or more years of schooling (%)",20.3,NA,"","","GJ","Chhota Udaipur"
"16. Women age 20-24 years married before age 18 years (%)",27.5,NA,"","","GJ","Chhota Udaipur"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",2.8,NA,"","","GJ","Chhota Udaipur"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",4.3,NA,"","","GJ","Chhota Udaipur"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",44,NA,"","","GJ","Chhota Udaipur"
"20. Any method6 (%)",77.5,NA,"","","GJ","Chhota Udaipur"
"21. Any modern method6 (%)",67.3,NA,"","","GJ","Chhota Udaipur"
"22. Female sterilization (%)",57.4,NA,"","","GJ","Chhota Udaipur"
"23. Male sterilization (%)",0,NA,"","","GJ","Chhota Udaipur"
"24. IUD/PPIUD (%)",1.7,NA,"","","GJ","Chhota Udaipur"
"25. Pill (%)",1.1,NA,"","","GJ","Chhota Udaipur"
"26. Condom (%)",5.5,NA,"","","GJ","Chhota Udaipur"
"27. Injectables (%)",0.3,NA,"","","GJ","Chhota Udaipur"
"28. Total unmet need7 (%)",5.1,NA,"","","GJ","Chhota Udaipur"
"29. Unmet need for spacing7 (%)",3.4,NA,"","","GJ","Chhota Udaipur"
"30. Health worker ever talked to female non-users about family planning (%)",64.2,NA,"","","GJ","Chhota Udaipur"
"31. Current users ever told about side effects of current method8 (%)",91.2,NA,"","","GJ","Chhota Udaipur"
"32. Mothers who had an antenatal check-up in the first trimester (%)",81.9,NA,"","","GJ","Chhota Udaipur"
"33. Mothers who had at least 4 antenatal care visits (%)",81.2,NA,"","","GJ","Chhota Udaipur"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",94.5,NA,"","","GJ","Chhota Udaipur"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",59.4,NA,"","","GJ","Chhota Udaipur"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",45.5,NA,"","","GJ","Chhota Udaipur"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",99.6,NA,"","","GJ","Chhota Udaipur"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",91.1,NA,"","","GJ","Chhota Udaipur"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",924,NA,"","","GJ","Chhota Udaipur"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",14.1,NA,"Based on 25-49 unweighted cases","","GJ","Chhota Udaipur"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",87.4,NA,"","","GJ","Chhota Udaipur"
"42. Institutional births (%)",85.7,NA,"","","GJ","Chhota Udaipur"
"43. Institutional births in public facility (%)",68.8,NA,"","","GJ","Chhota Udaipur"
"44. Home births that were conducted by skilled health personnel10 (%)",3.9,NA,"","","GJ","Chhota Udaipur"
"45. Births attended by skilled health personnel10 (%)",88.3,NA,"","","GJ","Chhota Udaipur"
"46. Births delivered by caesarean section (%)",7.5,NA,"","","GJ","Chhota Udaipur"
"47. Births in a private health facility that were delivered by caesarean section (%)",22.2,NA,"","","GJ","Chhota Udaipur"
"48. Births in a public health facility that were delivered by caesarean section (%)",5.5,NA,"","","GJ","Chhota Udaipur"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",81.7,NA,"","","GJ","Chhota Udaipur"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",80.1,NA,"","","GJ","Chhota Udaipur"
"51. Children age 12-23 months who have received BCG (%)",98.7,NA,"","","GJ","Chhota Udaipur"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",85.7,NA,"","","GJ","Chhota Udaipur"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",86.6,NA,"","","GJ","Chhota Udaipur"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",89.3,NA,"","","GJ","Chhota Udaipur"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",32.6,NA,"","","GJ","Chhota Udaipur"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",0,NA,"","","GJ","Chhota Udaipur"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",85.4,NA,"","","GJ","Chhota Udaipur"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",96,NA,"","","GJ","Chhota Udaipur"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,NA,"","","GJ","Chhota Udaipur"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,NA,"","","GJ","Chhota Udaipur"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",11.3,NA,"","","GJ","Chhota Udaipur"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",67.8,NA,"Based on 25-49 unweighted cases","","GJ","Chhota Udaipur"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",41.9,NA,"Based on 25-49 unweighted cases","","GJ","Chhota Udaipur"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",75.3,NA,"Based on 25-49 unweighted cases","","GJ","Chhota Udaipur"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.7,NA,"","","GJ","Chhota Udaipur"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",68.1,NA,"","","GJ","Chhota Udaipur"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",24.4,NA,"","","GJ","Chhota Udaipur"
"68. Children under age 6 months exclusively breastfed16 (%)",58.7,NA,"Based on 25-49 unweighted cases","","GJ","Chhota Udaipur"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","GJ","Chhota Udaipur"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",1.2,NA,"","","GJ","Chhota Udaipur"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","GJ","Chhota Udaipur"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",2.4,NA,"","","GJ","Chhota Udaipur"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",48.6,NA,"","","GJ","Chhota Udaipur"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",28.4,NA,"","","GJ","Chhota Udaipur"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",13.8,NA,"","","GJ","Chhota Udaipur"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",48.1,NA,"","","GJ","Chhota Udaipur"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",4.8,NA,"","","GJ","Chhota Udaipur"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",30.9,NA,"","","GJ","Chhota Udaipur"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",7.6,NA,"","","GJ","Chhota Udaipur"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",49.2,NA,"","","GJ","Chhota Udaipur"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",87.7,NA,"","","GJ","Chhota Udaipur"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",79.1,NA,"","","GJ","Chhota Udaipur"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",72.1,NA,"Based on 25-49 unweighted cases","","GJ","Chhota Udaipur"
"84. All women age 15-49 years who are anaemic22 (%)",78.9,NA,"","","GJ","Chhota Udaipur"
"85. All women age 15-19 years who are anaemic22 (%)",80.3,NA,"","","GJ","Chhota Udaipur"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",6.3,NA,"","","GJ","Chhota Udaipur"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",3.4,NA,"","","GJ","Chhota Udaipur"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",10.4,NA,"","","GJ","Chhota Udaipur"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",7.3,NA,"","","GJ","Chhota Udaipur"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",5.9,NA,"","","GJ","Chhota Udaipur"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",13.8,NA,"","","GJ","Chhota Udaipur"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.1,NA,"","","GJ","Chhota Udaipur"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.7,NA,"","","GJ","Chhota Udaipur"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",19.4,NA,"","","GJ","Chhota Udaipur"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.7,NA,"","","GJ","Chhota Udaipur"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.8,NA,"","","GJ","Chhota Udaipur"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",17.5,NA,"","","GJ","Chhota Udaipur"
"98.Ever undergone a screening test for cervical cancer (%)",0.4,NA,"","","GJ","Chhota Udaipur"
"99.Ever undergone a breast examination for breast cancer (%)",0.2,NA,"","","GJ","Chhota Udaipur"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.4,NA,"","","GJ","Chhota Udaipur"
"101. Women age 15 years and above who use any kind of tobacco (%)",8.9,NA,"","","GJ","Chhota Udaipur"
"102. Men age 15 years and above who use any kind of tobacco (%)",47.7,NA,"","","GJ","Chhota Udaipur"
"103. Women age 15 years and above who consume alcohol (%)",1.3,NA,"","","GJ","Chhota Udaipur"
"104. Men age 15 years and above who consume alcohol (%)",11.2,NA,"","","GJ","Chhota Udaipur"
"1. Female population age 6 years and above who ever attended school (%)",59.6,57.9,"","","GJ","Dahod"
"2. Population below age 15 years (%)",35.6,38.4,"","","GJ","Dahod"
"3. Sex ratio of the total population (females per 1,000 males)",1047,1104,"","","GJ","Dahod"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1013,1036,"","","GJ","Dahod"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",95.1,87.6,"","","GJ","Dahod"
"6. Deaths in the last 3 years registered with the civil authority (%)",91.3,NA,"","","GJ","Dahod"
"7. Population living in households with electricity (%)",89.3,79.3,"","","GJ","Dahod"
"8. Population living in households with an improved drinking-water source1 (%)",91,71.8,"","","GJ","Dahod"
"9. Population living in households that use an improved sanitation facility2 (%)",35.9,20.6,"","","GJ","Dahod"
"10. Households using clean fuel for cooking3 (%)",26.8,15.3,"","","GJ","Dahod"
"11. Households using iodized salt (%)",93.4,93.5,"","","GJ","Dahod"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",40.3,23.5,"","","GJ","Dahod"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",8.1,NA,"","","GJ","Dahod"
"14. Women who are literate4 (%)",56.1,NA,"","","GJ","Dahod"
"15. Women with 10 or more years of schooling (%)",23.1,25.1,"","","GJ","Dahod"
"16. Women age 20-24 years married before age 18 years (%)",29.9,32.8,"","","GJ","Dahod"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",4,5.4,"","","GJ","Dahod"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",7.4,9.4,"","","GJ","Dahod"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",45.1,34.6,"","","GJ","Dahod"
"20. Any method6 (%)",70.8,31,"","","GJ","Dahod"
"21. Any modern method6 (%)",55.6,30.6,"","","GJ","Dahod"
"22. Female sterilization (%)",42.9,27.6,"","","GJ","Dahod"
"23. Male sterilization (%)",0,0,"","","GJ","Dahod"
"24. IUD/PPIUD (%)",1.2,0.6,"","","GJ","Dahod"
"25. Pill (%)",2.3,1.1,"","","GJ","Dahod"
"26. Condom (%)",6.3,1.3,"","","GJ","Dahod"
"27. Injectables (%)",0,0,"","","GJ","Dahod"
"28. Total unmet need7 (%)",7.7,17.7,"","","GJ","Dahod"
"29. Unmet need for spacing7 (%)",2.7,5.4,"","","GJ","Dahod"
"30. Health worker ever talked to female non-users about family planning (%)",31.6,14.8,"","","GJ","Dahod"
"31. Current users ever told about side effects of current method8 (%)",79.3,30.4,"","","GJ","Dahod"
"32. Mothers who had an antenatal check-up in the first trimester (%)",75.2,48.8,"","","GJ","Dahod"
"33. Mothers who had at least 4 antenatal care visits (%)",70.9,38.9,"","","GJ","Dahod"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",96.9,78.3,"","","GJ","Dahod"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",65,13.5,"","","GJ","Dahod"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",44.6,5.8,"","","GJ","Dahod"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",98.9,84.8,"","","GJ","Dahod"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",87.2,57.5,"","","GJ","Dahod"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",1516,1236,"","","GJ","Dahod"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,3.1,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","GJ","Dahod"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",87,NA,"","","GJ","Dahod"
"42. Institutional births (%)",92.5,83.8,"","","GJ","Dahod"
"43. Institutional births in public facility (%)",68.2,41.1,"","","GJ","Dahod"
"44. Home births that were conducted by skilled health personnel10 (%)",1.3,0.8,"","","GJ","Dahod"
"45. Births attended by skilled health personnel10 (%)",93.2,81.8,"","","GJ","Dahod"
"46. Births delivered by caesarean section (%)",6.1,6.1,"","","GJ","Dahod"
"47. Births in a private health facility that were delivered by caesarean section (%)",20.9,10.8,"","","GJ","Dahod"
"48. Births in a public health facility that were delivered by caesarean section (%)",1.5,3.6,"","","GJ","Dahod"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",66.2,33,"","","GJ","Dahod"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",74.8,71.8,"","Based on 25-49 unweighted cases","GJ","Dahod"
"51. Children age 12-23 months who have received BCG (%)",88.9,65.3,"","","GJ","Dahod"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",68.5,41.3,"","","GJ","Dahod"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",73.8,42.9,"","","GJ","Dahod"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",75,52,"","","GJ","Dahod"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",23.5,NA,"","","GJ","Dahod"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",1.2,NA,"","","GJ","Dahod"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",73.8,15.3,"","","GJ","Dahod"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",85.4,77.1,"","","GJ","Dahod"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",98.6,100,"","","GJ","Dahod"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",1.4,0,"","","GJ","Dahod"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",14,11.4,"","","GJ","Dahod"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",76.4,65.9,"","Based on 25-49 unweighted cases","GJ","Dahod"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",50.7,27.7,"","Based on 25-49 unweighted cases","GJ","Dahod"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",81.2,71.6,"","Based on 25-49 unweighted cases","GJ","Dahod"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",3.7,2.4,"","","GJ","Dahod"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",85.3,75,"","Based on 25-49 unweighted cases","GJ","Dahod"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",40.3,36.4,"","","GJ","Dahod"
"68. Children under age 6 months exclusively breastfed16 (%)",47.6,71.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","GJ","Dahod"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Dahod"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",9,8.2,"","","GJ","Dahod"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Dahod"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",7.5,7.3,"","","GJ","Dahod"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",55.3,44.4,"","","GJ","Dahod"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",27.8,24.9,"","","GJ","Dahod"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",13.4,7.8,"","","GJ","Dahod"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",53,50.8,"","","GJ","Dahod"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",5.8,0.5,"","","GJ","Dahod"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",39.1,44.1,"","","GJ","Dahod"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",6.5,9.8,"","","GJ","Dahod"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",61.9,NA,"","","GJ","Dahod"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",87.2,58.9,"","","GJ","Dahod"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",75.4,55.9,"","","GJ","Dahod"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",69.4,64.6,"","Based on 25-49 unweighted cases","GJ","Dahod"
"84. All women age 15-49 years who are anaemic22 (%)",75.1,56.3,"","","GJ","Dahod"
"85. All women age 15-19 years who are anaemic22 (%)",79.7,56.9,"","","GJ","Dahod"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",7,NA,"","","GJ","Dahod"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",4.5,NA,"","","GJ","Dahod"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",11.8,NA,"","","GJ","Dahod"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",6.9,NA,"","","GJ","Dahod"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",4.1,NA,"","","GJ","Dahod"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",11.4,NA,"","","GJ","Dahod"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.8,NA,"","","GJ","Dahod"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4,NA,"","","GJ","Dahod"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",18.2,NA,"","","GJ","Dahod"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.2,NA,"","","GJ","Dahod"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.8,NA,"","","GJ","Dahod"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",17.7,NA,"","","GJ","Dahod"
"98.Ever undergone a screening test for cervical cancer (%)",0,NA,"","","GJ","Dahod"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","GJ","Dahod"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","GJ","Dahod"
"101. Women age 15 years and above who use any kind of tobacco (%)",14.6,NA,"","","GJ","Dahod"
"102. Men age 15 years and above who use any kind of tobacco (%)",55.9,NA,"","","GJ","Dahod"
"103. Women age 15 years and above who consume alcohol (%)",0.9,NA,"","","GJ","Dahod"
"104. Men age 15 years and above who consume alcohol (%)",14.2,NA,"","","GJ","Dahod"
"1. Female population age 6 years and above who ever attended school (%)",59,NA,"","","GJ","Devbhumi Dwarka"
"2. Population below age 15 years (%)",24.2,NA,"","","GJ","Devbhumi Dwarka"
"3. Sex ratio of the total population (females per 1,000 males)",1010,NA,"","","GJ","Devbhumi Dwarka"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",955,NA,"","","GJ","Devbhumi Dwarka"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",96.6,NA,"","","GJ","Devbhumi Dwarka"
"6. Deaths in the last 3 years registered with the civil authority (%)",93.4,NA,"","","GJ","Devbhumi Dwarka"
"7. Population living in households with electricity (%)",98.7,NA,"","","GJ","Devbhumi Dwarka"
"8. Population living in households with an improved drinking-water source1 (%)",93.9,NA,"","","GJ","Devbhumi Dwarka"
"9. Population living in households that use an improved sanitation facility2 (%)",73.4,NA,"","","GJ","Devbhumi Dwarka"
"10. Households using clean fuel for cooking3 (%)",61.2,NA,"","","GJ","Devbhumi Dwarka"
"11. Households using iodized salt (%)",97.5,NA,"","","GJ","Devbhumi Dwarka"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",33.5,NA,"","","GJ","Devbhumi Dwarka"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",1.7,NA,"","","GJ","Devbhumi Dwarka"
"14. Women who are literate4 (%)",66.1,NA,"","","GJ","Devbhumi Dwarka"
"15. Women with 10 or more years of schooling (%)",15.8,NA,"","","GJ","Devbhumi Dwarka"
"16. Women age 20-24 years married before age 18 years (%)",11.6,NA,"","","GJ","Devbhumi Dwarka"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.4,NA,"","","GJ","Devbhumi Dwarka"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",3.8,NA,"","","GJ","Devbhumi Dwarka"
