"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"42. Institutional births (%)",93.9,82.6,"","","MH","Buldana"
"43. Institutional births in public facility (%)",70.9,51.3,"","","MH","Buldana"
"44. Home births that were conducted by skilled health personnel10 (%)",2.8,5.7,"","","MH","Buldana"
"45. Births attended by skilled health personnel10 (%)",92.4,87.9,"","","MH","Buldana"
"46. Births delivered by caesarean section (%)",17.6,13.9,"","","MH","Buldana"
"47. Births in a private health facility that were delivered by caesarean section (%)",28.4,29.9,"","","MH","Buldana"
"48. Births in a public health facility that were delivered by caesarean section (%)",15.6,8.9,"","","MH","Buldana"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",85.9,64.2,"Based on 25-49 unweighted cases","","MH","Buldana"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",78.5,80.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Buldana"
"51. Children age 12-23 months who have received BCG (%)",100,91.1,"Based on 25-49 unweighted cases","","MH","Buldana"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",91.8,70,"Based on 25-49 unweighted cases","","MH","Buldana"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",89.5,75.8,"Based on 25-49 unweighted cases","","MH","Buldana"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",90.1,76.5,"Based on 25-49 unweighted cases","","MH","Buldana"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",32.8,NA,"Based on 25-49 unweighted cases","","MH","Buldana"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",6.3,NA,"Based on 25-49 unweighted cases","","MH","Buldana"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",89.8,66.3,"Based on 25-49 unweighted cases","","MH","Buldana"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",89.2,65.8,"","","MH","Buldana"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",97.6,98.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Buldana"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",2.4,1.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Buldana"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",8.8,12,"","","MH","Buldana"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",56.1,77.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Buldana"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",32.5,16.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Buldana"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",71.8,86.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Buldana"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",6.3,2.2,"","","MH","Buldana"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",67.4,88.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Buldana"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",64.4,30.1,"","","MH","Buldana"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Buldana"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Buldana"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",3.5,0,"","","MH","Buldana"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Buldana"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",4.1,0,"","","MH","Buldana"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",45,43.9,"","","MH","Buldana"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",31.7,21.1,"","","MH","Buldana"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",14.8,5,"","","MH","Buldana"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",47.2,41.3,"","","MH","Buldana"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",4.8,2,"","","MH","Buldana"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",21.6,28,"","","MH","Buldana"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",15.7,16.8,"","","MH","Buldana"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",38,NA,"","","MH","Buldana"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",79.4,43.1,"","","MH","Buldana"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",58.5,41.1,"","","MH","Buldana"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,38.4,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","MH","Buldana"
"84. All women age 15-49 years who are anaemic22 (%)",57.8,41,"","","MH","Buldana"
"85. All women age 15-19 years who are anaemic22 (%)",66.8,47.5,"","","MH","Buldana"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",6.4,NA,"","","MH","Buldana"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",2.9,NA,"","","MH","Buldana"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",10.2,NA,"","","MH","Buldana"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",5.2,NA,"","","MH","Buldana"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",2.9,NA,"","","MH","Buldana"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",9,NA,"","","MH","Buldana"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.6,NA,"","","MH","Buldana"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.7,NA,"","","MH","Buldana"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",20.1,NA,"","","MH","Buldana"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.2,NA,"","","MH","Buldana"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.5,NA,"","","MH","Buldana"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",20.5,NA,"","","MH","Buldana"
"98.Ever undergone a screening test for cervical cancer (%)",1,NA,"","","MH","Buldana"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","MH","Buldana"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.4,NA,"","","MH","Buldana"
"101. Women age 15 years and above who use any kind of tobacco (%)",12,NA,"","","MH","Buldana"
"102. Men age 15 years and above who use any kind of tobacco (%)",42.5,NA,"","","MH","Buldana"
"103. Women age 15 years and above who consume alcohol (%)",0.2,NA,"","","MH","Buldana"
"104. Men age 15 years and above who consume alcohol (%)",14.3,NA,"","","MH","Buldana"
"1. Female population age 6 years and above who ever attended school (%)",78.9,72.9,"","","MH","Chandrapur"
"2. Population below age 15 years (%)",19.6,23.3,"","","MH","Chandrapur"
"3. Sex ratio of the total population (females per 1,000 males)",974,961,"","","MH","Chandrapur"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1025,996,"","","MH","Chandrapur"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",98.1,98.6,"","","MH","Chandrapur"
"6. Deaths in the last 3 years registered with the civil authority (%)",92.4,NA,"","","MH","Chandrapur"
"7. Population living in households with electricity (%)",98.9,92.2,"","","MH","Chandrapur"
"8. Population living in households with an improved drinking-water source1 (%)",96.5,86,"","","MH","Chandrapur"
"9. Population living in households that use an improved sanitation facility2 (%)",77.3,53.8,"","","MH","Chandrapur"
"10. Households using clean fuel for cooking3 (%)",85.1,47.2,"","","MH","Chandrapur"
"11. Households using iodized salt (%)",97.4,99.2,"","","MH","Chandrapur"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",28.9,11.3,"","","MH","Chandrapur"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",17.4,NA,"Based on 25-49 unweighted cases","","MH","Chandrapur"
"14. Women who are literate4 (%)",87.8,NA,"","","MH","Chandrapur"
"15. Women with 10 or more years of schooling (%)",57.5,43.1,"","","MH","Chandrapur"
"16. Women age 20-24 years married before age 18 years (%)",9,19.6,"","","MH","Chandrapur"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.7,1.1,"","","MH","Chandrapur"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",3.1,5.4,"","","MH","Chandrapur"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",84.1,54,"","","MH","Chandrapur"
"20. Any method6 (%)",80.1,73.2,"","","MH","Chandrapur"
"21. Any modern method6 (%)",78.1,70.6,"","","MH","Chandrapur"
"22. Female sterilization (%)",60.1,62.3,"","","MH","Chandrapur"
"23. Male sterilization (%)",1.6,1.9,"","","MH","Chandrapur"
"24. IUD/PPIUD (%)",3.1,0.6,"","","MH","Chandrapur"
"25. Pill (%)",1,0.5,"","","MH","Chandrapur"
"26. Condom (%)",11.9,5.3,"","","MH","Chandrapur"
"27. Injectables (%)",0.3,0,"","","MH","Chandrapur"
"28. Total unmet need7 (%)",4.5,7.7,"","","MH","Chandrapur"
"29. Unmet need for spacing7 (%)",2.7,4.8,"","","MH","Chandrapur"
"30. Health worker ever talked to female non-users about family planning (%)",39.1,26.6,"","","MH","Chandrapur"
"31. Current users ever told about side effects of current method8 (%)",57.4,22.8,"","","MH","Chandrapur"
"32. Mothers who had an antenatal check-up in the first trimester (%)",76.6,67.3,"","","MH","Chandrapur"
"33. Mothers who had at least 4 antenatal care visits (%)",68.5,79.9,"","","MH","Chandrapur"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",94,93.2,"","","MH","Chandrapur"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",69.2,47,"","","MH","Chandrapur"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",53.3,24.6,"","","MH","Chandrapur"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",100,97.3,"","","MH","Chandrapur"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",92.3,80.8,"","","MH","Chandrapur"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",2109,1803,"","","MH","Chandrapur"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Chandrapur"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",97,NA,"","","MH","Chandrapur"
"42. Institutional births (%)",99.6,91.7,"","","MH","Chandrapur"
"43. Institutional births in public facility (%)",85.2,66.5,"","","MH","Chandrapur"
"44. Home births that were conducted by skilled health personnel10 (%)",0.4,2.2,"","","MH","Chandrapur"
"45. Births attended by skilled health personnel10 (%)",96.5,93.1,"","","MH","Chandrapur"
"46. Births delivered by caesarean section (%)",20.8,14.5,"","","MH","Chandrapur"
"47. Births in a private health facility that were delivered by caesarean section (%)",41.7,36.1,"Based on 25-49 unweighted cases","","MH","Chandrapur"
"48. Births in a public health facility that were delivered by caesarean section (%)",17.3,8.1,"","","MH","Chandrapur"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",95,60.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Chandrapur"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",87.6,82.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Chandrapur"
"51. Children age 12-23 months who have received BCG (%)",100,96.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Chandrapur"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",97.5,72.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Chandrapur"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",100,88.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Chandrapur"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",97.5,93,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Chandrapur"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",46.6,NA,"Based on 25-49 unweighted cases","","MH","Chandrapur"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",5.2,NA,"Based on 25-49 unweighted cases","","MH","Chandrapur"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",93.3,74.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Chandrapur"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",86.8,73.5,"","","MH","Chandrapur"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",87.2,87.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Chandrapur"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",9.7,12.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Chandrapur"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",5.7,3.7,"","","MH","Chandrapur"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Chandrapur"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Chandrapur"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Chandrapur"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",7.3,1.2,"","","MH","Chandrapur"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",72.7,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Chandrapur"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",65.5,67.2,"","","MH","Chandrapur"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Chandrapur"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Chandrapur"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",8.8,4,"Based on 25-49 unweighted cases","","MH","Chandrapur"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Chandrapur"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",6.8,3.6,"","","MH","Chandrapur"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",37.3,32.2,"","","MH","Chandrapur"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",38.5,31.3,"","","MH","Chandrapur"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",21.8,16.1,"","","MH","Chandrapur"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",46.6,40.3,"","","MH","Chandrapur"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",7.6,3,"","","MH","Chandrapur"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",26.5,29.9,"","","MH","Chandrapur"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",9.4,12.2,"","","MH","Chandrapur"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",43.5,NA,"","","MH","Chandrapur"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",76.6,58.8,"","","MH","Chandrapur"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",55.9,49,"","","MH","Chandrapur"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Chandrapur"
"84. All women age 15-49 years who are anaemic22 (%)",55.5,48.7,"","","MH","Chandrapur"
"85. All women age 15-19 years who are anaemic22 (%)",61.7,60.7,"","","MH","Chandrapur"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",5.2,NA,"","","MH","Chandrapur"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",2.4,NA,"","","MH","Chandrapur"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",8.8,NA,"","","MH","Chandrapur"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",6.3,NA,"","","MH","Chandrapur"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",3.8,NA,"","","MH","Chandrapur"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",11.3,NA,"","","MH","Chandrapur"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.4,NA,"","","MH","Chandrapur"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.8,NA,"","","MH","Chandrapur"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",20.7,NA,"","","MH","Chandrapur"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14,NA,"","","MH","Chandrapur"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.1,NA,"","","MH","Chandrapur"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",20.6,NA,"","","MH","Chandrapur"
"98.Ever undergone a screening test for cervical cancer (%)",1,NA,"","","MH","Chandrapur"
"99.Ever undergone a breast examination for breast cancer (%)",0.2,NA,"","","MH","Chandrapur"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.6,NA,"","","MH","Chandrapur"
"101. Women age 15 years and above who use any kind of tobacco (%)",11.3,NA,"","","MH","Chandrapur"
"102. Men age 15 years and above who use any kind of tobacco (%)",49.1,NA,"","","MH","Chandrapur"
"103. Women age 15 years and above who consume alcohol (%)",0.5,NA,"","","MH","Chandrapur"
"104. Men age 15 years and above who consume alcohol (%)",20.8,NA,"","","MH","Chandrapur"
"1. Female population age 6 years and above who ever attended school (%)",73.5,68.1,"","","MH","Dhule"
"2. Population below age 15 years (%)",27.3,28,"","","MH","Dhule"
"3. Sex ratio of the total population (females per 1,000 males)",999,920,"","","MH","Dhule"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",919,853,"","","MH","Dhule"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",93.6,96.1,"","","MH","Dhule"
"6. Deaths in the last 3 years registered with the civil authority (%)",87.1,NA,"","","MH","Dhule"
"7. Population living in households with electricity (%)",96,86.7,"","","MH","Dhule"
"8. Population living in households with an improved drinking-water source1 (%)",89.9,92.8,"","","MH","Dhule"
"9. Population living in households that use an improved sanitation facility2 (%)",58.9,29.8,"","","MH","Dhule"
"10. Households using clean fuel for cooking3 (%)",65.1,41,"","","MH","Dhule"
"11. Households using iodized salt (%)",98,96.9,"","","MH","Dhule"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",19.8,22.7,"","","MH","Dhule"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",36.6,NA,"","","MH","Dhule"
"14. Women who are literate4 (%)",68.8,NA,"","","MH","Dhule"
"15. Women with 10 or more years of schooling (%)",40.8,29.6,"","","MH","Dhule"
"16. Women age 20-24 years married before age 18 years (%)",40.5,34,"","","MH","Dhule"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",2.5,1.4,"","","MH","Dhule"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",15,12.4,"","","MH","Dhule"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",60.7,56.1,"","","MH","Dhule"
"20. Any method6 (%)",51.9,63.8,"","","MH","Dhule"
"21. Any modern method6 (%)",50.3,62.1,"","","MH","Dhule"
"22. Female sterilization (%)",41.2,53.9,"","","MH","Dhule"
"23. Male sterilization (%)",0.3,0.7,"","","MH","Dhule"
"24. IUD/PPIUD (%)",1,1.4,"","","MH","Dhule"
"25. Pill (%)",1.1,1.7,"","","MH","Dhule"
"26. Condom (%)",6.7,4.2,"","","MH","Dhule"
"27. Injectables (%)",0,0.2,"","","MH","Dhule"
"28. Total unmet need7 (%)",13.1,8.5,"","","MH","Dhule"
"29. Unmet need for spacing7 (%)",5,4.8,"","","MH","Dhule"
"30. Health worker ever talked to female non-users about family planning (%)",19.1,29.1,"","","MH","Dhule"
"31. Current users ever told about side effects of current method8 (%)",48.4,42.5,"","","MH","Dhule"
"32. Mothers who had an antenatal check-up in the first trimester (%)",61.2,55.8,"","","MH","Dhule"
"33. Mothers who had at least 4 antenatal care visits (%)",63.2,62.5,"","","MH","Dhule"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",80.5,85.4,"","","MH","Dhule"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",30.7,15.7,"","","MH","Dhule"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",16.5,6.3,"","","MH","Dhule"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",93.7,92.9,"","","MH","Dhule"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",77.2,70.1,"","","MH","Dhule"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",2269,2491,"","","MH","Dhule"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",9,5.1,"Based on 25-49 unweighted cases","","MH","Dhule"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",74.9,NA,"","","MH","Dhule"
"42. Institutional births (%)",77.2,72.6,"","","MH","Dhule"
"43. Institutional births in public facility (%)",48.8,42.4,"","","MH","Dhule"
"44. Home births that were conducted by skilled health personnel10 (%)",8.1,12.1,"","","MH","Dhule"
"45. Births attended by skilled health personnel10 (%)",84.2,82.5,"","","MH","Dhule"
"46. Births delivered by caesarean section (%)",17,13.9,"","","MH","Dhule"
"47. Births in a private health facility that were delivered by caesarean section (%)",40.8,28.9,"","","MH","Dhule"
"48. Births in a public health facility that were delivered by caesarean section (%)",11.1,12.2,"","","MH","Dhule"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",56.6,40,"","","MH","Dhule"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",69.1,71,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Dhule"
"51. Children age 12-23 months who have received BCG (%)",87.1,95.3,"","","MH","Dhule"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",62.3,54.2,"","","MH","Dhule"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",67.4,69.9,"","","MH","Dhule"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",67.7,85.1,"","","MH","Dhule"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",18.9,NA,"","","MH","Dhule"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",5.2,NA,"","","MH","Dhule"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",51.9,44.3,"","","MH","Dhule"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",55.7,79.7,"","","MH","Dhule"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",90.4,96.4,"","","MH","Dhule"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",9.6,3.6,"","","MH","Dhule"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",15.7,11.1,"","","MH","Dhule"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",55.6,63.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Dhule"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",23.2,15.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Dhule"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",75.2,80,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Dhule"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.1,2.1,"","","MH","Dhule"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",75.2,94.7,"","Based on 25-49 unweighted cases","MH","Dhule"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",46.3,55.1,"","","MH","Dhule"
"68. Children under age 6 months exclusively breastfed16 (%)",63.4,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Dhule"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Dhule"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",12.6,19.8,"","","MH","Dhule"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Dhule"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",11.4,17.1,"","","MH","Dhule"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",37.6,39.6,"","","MH","Dhule"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",38.9,30.3,"","","MH","Dhule"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",18.1,11.3,"","","MH","Dhule"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",46,47.5,"","","MH","Dhule"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",0.2,2.1,"","","MH","Dhule"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",26.5,30.1,"","","MH","Dhule"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",23.9,14,"","","MH","Dhule"
